0,232.67872686767245
1,132.7150516827645
2,110.16847616027103
3,155.20304495920382
4,148.20915854866865
5,126.45948414962099
6,583.556414205663
7,72.54536586608315
8,61.702008381957185
9,1190.517554647859
10,724.7714573397103
11,148.58193841404483
12,287.9157967479575
13,96.09060197322036
14,62.38217337014005
15,94.95614255130691
16,42.5268205815281
17,149.9793751485704
18,70.44172832612341
19,321.4233332583731
20,198.17921467958442
21,186.92372616414215
22,162.89777635172965
23,86.98944449667901
24,60.79140029688917
25,112.74746873138709
26,69.87400529657882
27,146.65288179884638
28,59.346522972181425
29,109.21381290497068
30,139.0170694473265
31,213.7269689966916
32,158.52946356294245
33,45.58418431178062
34,78.19925856991865
35,219.9072419263936
36,59.158236295550275
37,163.7763697130213
38,100.85655944840865
39,262.3064078897725
40,204.60875340504663
41,712.3251489416996
42,255.51095537265059
43,100.07854786085504
44,115.33397916777373
45,89.21591171818122
46,273.3748473758129
47,48.06037142903309
48,48.082697763653684
49,49.83321800240235
50,119.0496951360108
51,88.81649967163078
52,122.48242608608844
53,44.41294428996598
54,58.422115528759164
55,127.56497570438873
56,102.53434312287473
57,196.18050738827733
58,179.7669075211845
59,63.26605071692471
60,125.11623590626319
61,90.19916471801946
62,103.7559714395176
63,235.30872669061404
64,66.60112729369418
65,212.32609584926917
66,169.65277143820722
67,150.85519292457343
68,143.76631477311864
69,53.12648507355296
70,61.245841680974635
71,153.6404895095614
72,300.1233577320841
73,76.1726054279026
74,245.03508955301646
75,110.51273017072762
76,365.91326646960556
77,69.50571699884044
78,120.14370359848681
79,85.69202462365523
80,272.7957169684611
81,85.93043078481708
82,136.70672289088247
83,74.95333465110261
84,122.21523289927177
85,248.79716403975385
86,131.92675605836948
87,83.44145813495447
88,193.32995103016583
89,61.762618103249906
90,98.35743459555259
91,167.75364385335988
92,64.22594947650202
93,144.70847617047855
94,224.0611283118973
95,84.97665415076378
96,124.82699421193702
97,323.19408600726763
98,50.71900359623363
99,381.86010560792545
100,53.77998438523368
101,40.55527672474783
102,58.294892438503666
103,86.68223493456337
104,88.35769173726244
105,39.5352576119534
106,176.72378776987017
107,95.11630055528681
108,93.59878655548063
109,67.1150162825184
110,122.0451564904487
111,80.00440306011565
112,93.98470213731804
113,205.67224496023232
114,104.34694640995338
115,318.6173667802642
116,44.38244300913994
117,65.56427673087612
118,134.1320573216247
119,58.29858708428135
120,101.6319873316399
121,232.9809771963365
122,286.1731467158548
123,446.5251967196092
124,121.25667076349555
125,111.42817088083628
126,155.71576562611193
127,89.85078127757318
128,43.35671284423
129,146.5500622068127
130,560.2320082984836
131,233.78099045400245
132,143.96992757902137
133,45.98276684526436
134,155.64262387041134
135,57.10172162901271
136,412.87632205341214
137,118.95236286983058
138,87.29941483182472
139,80.95534284927454
140,84.91066832350207
141,638.2557353904582
142,239.26445257368454
143,109.93809336520758
144,94.18913315424443
145,47.689904042723164
146,117.2752209799808
147,137.88029689646004
148,66.80827203163781
149,156.04051863002553
150,158.045637161887
151,54.71391348533749
152,109.5477531407369
153,81.31321316006358
154,186.00964716572162
155,72.11491292289314
156,372.8150598261674
157,83.69206184856515
158,34.05135029851548
159,87.71789461223028
160,161.14349396885308
161,101.34722329402743
162,80.88214072323117
163,191.80961788359411
164,142.74728311676918
165,85.93966017882397
166,81.3274395601027
167,40.41034535016953
168,38.89867832828743
169,329.7019923930071
170,69.07149536660344
171,152.79365350875077
172,148.76025024365134
173,68.03663753875347
174,38.79946101510715
175,765.8267154841211
176,67.55444772049083
177,216.85906982590845
178,84.18471521555823
179,155.68861962271507
180,109.82761369492512
181,51.71437528925685
182,80.43939484461188
183,151.11255158817207
184,62.75425827919766
185,82.87165485884647
186,76.1066996475262
187,131.03276318554143
188,99.93746058293051
189,50.4384221831464
190,235.34221443324986
191,132.0643371108948
192,52.66806860886324
